x,y,phi,theta
0.0,0.0,0.7853981633974483,4.71238898038469
0.7071067811865476,0.7071067811865475,-0.7853981633974483,1.5707963267948966
1.4142135623730951,0.0,-0.7853981633974483,3.141592653589793
2.121320343559643,-0.7071067811865475,-0.7853981633974483,3.141592653589793
2.8284271247461903,-1.414213562373095,0.7853981633974483,4.71238898038469
3.5355339059327378,-0.7071067811865475,0.7853981633974483,3.141592653589793
4.242640687119286,0.0,0.7853981633974483,3.141592653589793
4.949747468305834,0.7071067811865475,-0.7853981633974483,1.5707963267948966
5.6568542494923815,0.0,0.7853981633974483,4.71238898038469
6.363961030678929,0.7071067811865475,-0.7853981633974483,1.5707963267948966
7.071067811865477,0.0,0.7853981633974483,4.71238898038469
7.778174593052025,0.7071067811865475,0.7853981633974483,3.141592653589793
8.485281374238573,1.414213562373095,0.7853981633974483,3.141592653589793
9.192388155425121,2.1213203435596424,-0.7853981633974483,1.5707963267948966
9.899494936611669,1.414213562373095,0.7853981633974483,4.71238898038469
10.606601717798217,2.1213203435596424,0.7853981633974483,3.141592653589793
11.313708498984765,2.82842712474619,-0.7853981633974483,1.5707963267948966
12.020815280171313,2.1213203435596424,-0.7853981633974483,3.141592653589793
12.72792206135786,1.414213562373095,-0.7853981633974483,3.141592653589793
13.435028842544408,0.7071067811865475,-0.7853981633974483,3.141592653589793
14.142135623730956,0.0,0.7853981633974483,4.71238898038469
14.849242404917504,0.7071067811865475,0.7853981633974483,3.141592653589793
15.556349186104052,1.414213562373095,-0.7853981633974483,1.5707963267948966
16.2634559672906,0.7071067811865475,-0.7853981633974483,3.141592653589793
16.970562748477146,0.0,0.7853981633974483,4.71238898038469
17.677669529663692,0.7071067811865475,-0.7853981633974483,1.5707963267948966
18.38477631085024,0.0,0.7853981633974483,4.71238898038469
19.091883092036785,0.7071067811865475,0.7853981633974483,3.141592653589793
19.79898987322333,1.414213562373095,0.7853981633974483,3.141592653589793
20.506096654409877,2.1213203435596424,-0.7853981633974483,1.5707963267948966
21.213203435596423,1.414213562373095,-0.7853981633974483,3.141592653589793
21.92031021678297,0.7071067811865475,0.7853981633974483,4.71238898038469
22.627416997969515,1.414213562373095,-0.7853981633974483,1.5707963267948966
23.33452377915606,0.7071067811865475,0.7853981633974483,4.71238898038469
24.041630560342607,1.414213562373095,0.7853981633974483,3.141592653589793
24.748737341529154,2.1213203435596424,-0.7853981633974483,1.5707963267948966
25.4558441227157,1.414213562373095,0.7853981633974483,4.71238898038469
26.162950903902246,2.1213203435596424,-0.7853981633974483,1.5707963267948966
26.870057685088792,1.414213562373095,-0.7853981633974483,3.141592653589793
27.577164466275338,0.7071067811865475,0.7853981633974483,4.71238898038469
28.284271247461884,1.414213562373095,-0.7853981633974483,1.5707963267948966
28.99137802864843,0.7071067811865475,-0.7853981633974483,3.141592653589793
29.698484809834977,0.0,0.7853981633974483,4.71238898038469
30.405591591021523,0.7071067811865475,-0.7853981633974483,1.5707963267948966
31.11269837220807,0.0,0.7853981633974483,4.71238898038469
31.819805153394615,0.7071067811865475,0.7853981633974483,3.141592653589793
32.526911934581165,1.414213562373095,0.7853981633974483,3.141592653589793
33.23401871576771,2.1213203435596424,0.7853981633974483,3.141592653589793
33.94112549695426,2.82842712474619,-0.7853981633974483,1.5707963267948966
34.6482322781408,2.1213203435596424,-0.7853981633974483,3.141592653589793
35.35533905932735,1.414213562373095,0.7853981633974483,4.71238898038469
36.062445840513895,2.1213203435596424,0.7853981633974483,3.141592653589793
36.76955262170044,2.82842712474619,-0.7853981633974483,1.5707963267948966
37.47665940288699,2.1213203435596424,-0.7853981633974483,3.141592653589793
38.183766184073534,1.414213562373095,-0.7853981633974483,3.141592653589793
38.89087296526008,0.7071067811865475,-0.7853981633974483,3.141592653589793
39.597979746446626,0.0,0.7853981633974483,4.71238898038469
40.30508652763317,0.7071067811865475,-0.7853981633974483,1.5707963267948966
41.01219330881972,0.0,0.7853981633974483,4.71238898038469
41.719300090006264,0.7071067811865475,0.7853981633974483,3.141592653589793
42.42640687119281,1.414213562373095,-0.7853981633974483,1.5707963267948966
43.13351365237936,0.7071067811865475,0.7853981633974483,4.71238898038469
