L,L_max,L_0,lambda
181.0193454462135,256.0,181.01933598375624,1e-07
181.01936414851968,256.0,181.01933598375624,2.1544346900318822e-07
181.01941731837712,256.0,181.01933598375624,4.641588833612782e-07
181.0195255525253,256.0,181.01933598375624,1e-06
181.01975986337675,256.0,181.01933598375624,2.1544346900318822e-06
181.02026250674496,256.0,181.01933598375624,4.641588833612773e-06
181.02134040324881,256.0,181.01933598375624,1e-05
181.02366638586443,256.0,181.01933598375624,2.1544346900318823e-05
181.02861992690754,256.0,181.01933598375624,4.641588833612772e-05
181.0390776329831,256.0,181.01933598375624,0.0001
181.06076310781705,256.0,181.01933598375624,0.00021544346900318823
181.1045466788407,256.0,181.01933598375624,0.00046415888336127773
181.18981354175148,256.0,181.01933598375624,0.001
181.3498918859984,256.0,181.01933598375624,0.002154434690031882
181.64391027299652,256.0,181.01933598375624,0.004641588833612773
182.17844451299834,256.0,181.01933598375624,0.01
183.12726483483885,256.0,181.01933598375624,0.021544346900318822
184.75525173834657,256.0,181.01933598375624,0.046415888336127725
187.51106942068145,256.0,181.01933598375624,0.1
192.21843096343048,256.0,181.01933598375624,0.21544346900318823
200.2111895729879,256.0,181.01933598375624,0.46415888336127725
212.73429051191738,256.0,181.01933598375624,1.0
