L,L_max,L_0,lambda
2896.309585663633,4096.0,2896.3093757401125,1e-07
2896.310931900084,4096.0,2896.3093757401125,2.1544346900318822e-07
2896.319247131888,4096.0,2896.3093757401125,4.641588833612782e-07
2896.3411157325518,4096.0,2896.3093757401125,1e-06
2896.386317178863,4096.0,2896.3093757401125,2.1544346900318822e-06
2896.4841897272177,4096.0,2896.3093757401125,4.641588833612773e-06
2896.641352590901,4096.0,2896.3093757401125,1e-05
2896.9075331432227,4096.0,2896.3093757401125,2.1544346900318823e-05
2897.318455878365,4096.0,2896.3093757401125,4.641588833612772e-05
2897.897104829905,4096.0,2896.3093757401125,0.0001
2898.6988005320627,4096.0,2896.3093757401125,0.00021544346900318823
2899.904179210211,4096.0,2896.3093757401125,0.00046415888336127773
2901.8347585240253,4096.0,2896.3093757401125,0.001
2904.917928998836,4096.0,2896.3093757401125,0.002154434690031882
2909.803944205183,4096.0,2896.3093757401125,0.004641588833612773
2917.8161895257585,4096.0,2896.3093757401125,0.01
2931.584892103937,4096.0,2896.3093757401125,0.021544346900318822
2955.858143789481,4096.0,2896.3093757401125,0.046415888336127725
2998.829933684512,4096.0,2896.3093757401125,0.1
3074.115987653995,4096.0,2896.3093757401125,0.21544346900318823
3201.7605647089144,4096.0,2896.3093757401125,0.46415888336127725
3399.775337776835,4096.0,2896.3093757401125,1.0
