L,L_max,L_0,lambda
362.0386941615545,512.0,362.03867196751224,1e-07
362.0387763302236,512.0,362.03867196751224,2.1544346900318822e-07
362.0391069946043,512.0,362.03867196751224,4.641588833612782e-07
362.0399719399353,512.0,362.03867196751224,1e-06
362.0416854385725,512.0,362.03867196751224,2.1544346900318822e-06
362.04515827402497,512.0,362.03867196751224,4.641588833612773e-06
362.0527453855059,512.0,362.03867196751224,1e-05
362.06778085742053,512.0,362.03867196751224,2.1544346900318823e-05
362.0962491011674,512.0,362.03867196751224,4.641588833612772e-05
362.14594580556354,512.0,362.03867196751224,0.0001
362.22644500431136,512.0,362.03867196751224,0.00021544346900318823
362.35585600451816,512.0,362.03867196751224,0.00046415888336127773
362.57311728405296,512.0,362.03867196751224,0.001
362.9381709409412,512.0,362.03867196751224,0.002154434690031882
363.53144115496036,512.0,362.03867196751224,0.004641588833612773
364.4785541206737,512.0,362.03867196751224,0.01
366.039559452562,512.0,362.03867196751224,0.021544346900318822
368.7394521260194,512.0,362.03867196751224,0.046415888336127725
373.5420038650201,512.0,362.03867196751224,0.1
382.1665954255991,512.0,362.03867196751224,0.21544346900318823
397.34522285208857,512.0,362.03867196751224,0.46415888336127725
421.79011889024196,512.0,362.03867196751224,1.0
