L,L_max,L_0,lambda
724.0773968112337,1024.0,724.0773439350239,1e-07
724.0775708435699,1024.0,724.0773439350239,2.1544346900318822e-07
724.079422860494,1024.0,724.0773439350239,4.641588833612782e-07
724.0847810014596,1024.0,724.0773439350239,1e-06
724.0948015600386,1024.0,724.0773439350239,2.1544346900318822e-06
724.1159177147154,1024.0,724.0773439350239,4.641588833612773e-06
724.1534504634556,1024.0,724.0773439350239,1e-05
724.2139358431484,1024.0,724.0773439350239,2.1544346900318823e-05
724.2971472122034,1024.0,724.0773439350239,4.641588833612772e-05
724.4051272615626,1024.0,724.0773439350239,0.0001
724.5596367257133,1024.0,724.0773439350239,0.00021544346900318823
724.8127122252009,1024.0,724.0773439350239,0.00046415888336127773
725.2548870845533,1024.0,724.0773439350239,0.001
726.0352193869281,1024.0,724.0773439350239,0.002154434690031882
727.3739314488503,1024.0,724.0773439350239,0.004641588833612773
729.6186177594502,1024.0,724.0773439350239,0.01
733.386962424755,1024.0,724.0773439350239,0.021544346900318822
739.7521762881149,1024.0,724.0773439350239,0.046415888336127725
750.612730729219,1024.0,724.0773439350239,0.1
769.3625751300951,1024.0,724.0773439350239,0.21544346900318823
801.149627226883,1024.0,724.0773439350239,0.46415888336127725
850.509756439523,1024.0,724.0773439350239,1.0
