L,L_max,L_0,lambda
90.50967748514509,128.0,90.5096679918781,1e-07
90.50970574672179,128.0,90.5096679918781,2.1544346900318822e-07
90.50976422451836,128.0,90.5096679918781,4.641588833612782e-07
90.50989005700029,128.0,90.5096679918781,1e-06
90.51014825314597,128.0,90.5096679918781,2.1544346900318822e-06
90.51071550966023,128.0,90.5096679918781,4.641588833612773e-06
90.51193960673943,128.0,90.5096679918781,1e-05
90.51455603710933,128.0,90.5096679918781,2.1544346900318823e-05
90.52013334364662,128.0,90.5096679918781,4.641588833612772e-05
90.53182825567423,128.0,90.5096679918781,0.0001
90.5556987353863,128.0,90.5096679918781,0.00021544346900318823
90.60175537404339,128.0,90.5096679918781,0.00046415888336127773
90.68265896946444,128.0,90.5096679918781,0.001
90.8074778634977,128.0,90.5096679918781,0.002154434690031882
90.98366634179715,128.0,90.5096679918781,0.004641588833612773
91.24411763556336,128.0,90.5096679918781,0.01
91.6739154501011,128.0,90.5096679918781,0.021544346900318822
92.42126825224429,128.0,90.5096679918781,0.046415888336127725
93.73403157381875,128.0,90.5096679918781,0.1
96.03863125994431,128.0,90.5096679918781,0.21544346900318823
99.99693040497004,128.0,90.5096679918781,0.46415888336127725
106.22133268773582,128.0,90.5096679918781,1.0
