L,L_max,L_0,lambda
1448.1548390532398,2048.0,1448.1546878700515,1e-07
1448.156002368773,2048.0,1448.1546878700515,2.1544346900318822e-07
1448.1595549781675,2048.0,1448.1546878700515,4.641588833612782e-07
1448.1753475255207,2048.0,1448.1546878700515,1e-06
1448.2099781375896,2048.0,1448.1546878700515,2.1544346900318822e-06
1448.2600148872864,2048.0,1448.1546878700515,4.641588833612773e-06
1448.3509703969485,2048.0,1448.1546878700515,1e-05
1448.4819786019682,2048.0,1448.1546878700515,2.1544346900318823e-05
1448.6995020625395,2048.0,1448.1546878700515,4.641588833612772e-05
1449.0667514959262,2048.0,1448.1546878700515,0.0001
1449.6684369758727,2048.0,1448.1546878700515,0.00021544346900318823
1450.580305859673,2048.0,1448.1546878700515,0.00046415888336127773
1451.8668841374988,2048.0,1448.1546878700515,0.001
1453.6858029055834,2048.0,1448.1546878700515,0.002154434690031882
1456.4374217198863,2048.0,1448.1546878700515,0.004641588833612773
1460.8447261842557,2048.0,1448.1546878700515,0.01
1468.1145611664635,2048.0,1448.1546878700515,0.021544346900318822
1480.4521492339813,2048.0,1448.1546878700515,0.046415888336127725
1501.9637188673883,2048.0,1448.1546878700515,0.1
1539.6976987978928,2048.0,1448.1546878700515,0.21544346900318823
1603.6959334649835,2048.0,1448.1546878700515,0.46415888336127725
1702.3974058995495,2048.0,1448.1546878700515,1.0
