L,L_max,L_0,lambda
1448.1548140849625,2048.0,1448.1546878700515,1e-07
1448.1552808616102,2048.0,1448.1546878700515,2.1544346900318822e-07
1448.1567939469323,2048.0,1448.1546878700515,4.641588833612782e-07
1448.1652352781077,2048.0,1448.1546878700515,1e-06
1448.1847201291746,2048.0,1448.1546878700515,2.1544346900318822e-06
1448.2184544700688,2048.0,1448.1546878700515,4.641588833612773e-06
1448.2697787083625,2048.0,1448.1546878700515,1e-05
1448.3443928258348,2048.0,1448.1546878700515,2.1544346900318823e-05
1448.4696856915834,2048.0,1448.1546878700515,4.641588833612772e-05
1448.6957477259061,2048.0,1448.1546878700515,0.0001
1449.10872703428,2048.0,1448.1546878700515,0.00021544346900318823
1449.8237484140805,2048.0,1448.1546878700515,0.00046415888336127773
1450.9885586451248,2048.0,1448.1546878700515,0.001
1452.8175329730952,2048.0,1448.1546878700515,0.002154434690031882
1455.6734516061447,2048.0,1448.1546878700515,0.004641588833612773
1460.218685846779,2048.0,1448.1546878700515,0.01
1467.683222279211,2048.0,1448.1546878700515,0.021544346900318822
1480.3461787524752,2048.0,1448.1546878700515,0.046415888336127725
1502.2915150638632,2048.0,1448.1546878700515,0.1
1540.4182402608185,2048.0,1448.1546878700515,0.21544346900318823
1604.725319204193,2048.0,1448.1546878700515,0.46415888336127725
1703.7823997980483,2048.0,1448.1546878700515,1.0
