L,L_max,L_0,lambda
724.0774014152717,1024.0,724.0773439350239,1e-07
724.0775557266923,1024.0,724.0773439350239,2.1544346900318822e-07
724.0782636111245,1024.0,724.0773439350239,4.641588833612782e-07
724.0810407549834,1024.0,724.0773439350239,1e-06
724.0861163803635,1024.0,724.0773439350239,2.1544346900318822e-06
724.0972237324418,1024.0,724.0773439350239,4.641588833612773e-06
724.1180561158337,1024.0,724.0773439350239,1e-05
724.1529156619985,1024.0,724.0773439350239,2.1544346900318823e-05
724.2080117097767,1024.0,724.0773439350239,4.641588833612772e-05
724.2960761095374,1024.0,724.0773439350239,0.0001
724.4424066124491,1024.0,724.0773439350239,0.00021544346900318823
724.7021299691244,1024.0,724.0773439350239,0.00046415888336127773
725.1725426551554,1024.0,724.0773439350239,0.001
726.0027557783706,1024.0,724.0773439350239,0.002154434690031882
727.3824083072096,1024.0,724.0773439350239,0.004641588833612773
729.5456265702222,1024.0,724.0773439350239,0.01
732.9302225574736,1024.0,724.0773439350239,0.021544346900318822
738.5216293122828,1024.0,724.0773439350239,0.046415888336127725
748.3023021665242,1024.0,724.0773439350239,0.1
765.855879685623,1024.0,724.0773439350239,0.21544346900318823
796.6440390298004,1024.0,724.0773439350239,0.46415888336127725
845.7446757559139,1024.0,724.0773439350239,1.0
