L,L_max,L_0,lambda
2896.3095970111704,4096.0,2896.3093757401125,1e-07
2896.3114367409003,4096.0,2896.3093757401125,2.1544346900318822e-07
2896.3268569350676,4096.0,2896.3093757401125,4.641588833612782e-07
2896.388921477251,4096.0,2896.3093757401125,1e-06
2896.494989481636,4096.0,2896.3093757401125,2.1544346900318822e-06
2896.6571290878637,4096.0,2896.3093757401125,4.641588833612773e-06
2896.8757013735312,4096.0,2896.3093757401125,1e-05
2897.1653382332925,4096.0,2896.3093757401125,2.1544346900318823e-05
2897.583549025803,4096.0,2896.3093757401125,4.641588833612772e-05
2898.1799580235393,4096.0,2896.3093757401125,0.0001
2899.038332823262,4096.0,2896.3093757401125,0.00021544346900318823
2900.2954700264672,4096.0,2896.3093757401125,0.00046415888336127773
2902.2327068003324,4096.0,2896.3093757401125,0.001
2905.3454159132825,4096.0,2896.3093757401125,0.002154434690031882
2910.476819489957,4096.0,2896.3093757401125,0.004641588833612773
2919.054995559198,4096.0,2896.3093757401125,0.01
2933.557809951992,4096.0,2896.3093757401125,0.021544346900318822
2958.4816112256854,4096.0,2896.3093757401125,0.046415888336127725
3001.9104215792677,4096.0,2896.3093757401125,0.1
3077.6072543774226,4096.0,2896.3093757401125,0.21544346900318823
3205.6904357201506,4096.0,2896.3093757401125,0.46415888336127725
3403.6763342829117,4096.0,2896.3093757401125,1.0
