L,L_max,L_0,lambda
362.03869423807,512.0,362.03867196751224,1e-07
362.0387944588084,512.0,362.03867196751224,2.1544346900318822e-07
362.03902810610134,512.0,362.03867196751224,4.641588833612782e-07
362.03956820594203,512.0,362.03867196751224,1e-06
362.04063739575037,512.0,362.03867196751224,2.1544346900318822e-06
362.0430002463867,512.0,362.03867196751224,4.641588833612773e-06
362.048063447138,512.0,362.03867196751224,1e-05
362.05874948719253,512.0,362.03867196751224,2.1544346900318823e-05
362.0810300927593,512.0,362.03867196751224,4.641588833612772e-05
362.1261646423375,512.0,362.03867196751224,0.0001
362.21390568477955,512.0,362.03867196751224,0.00021544346900318823
362.37329708724667,512.0,362.03867196751224,0.00046415888336127773
362.63536035529864,512.0,362.03867196751224,0.001
363.0264172166517,512.0,362.03867196751224,0.002154434690031882
363.5994424861784,512.0,362.03867196751224,0.004641588833612773
364.49015190394493,512.0,362.03867196751224,0.01
365.9758955307931,512.0,362.03867196751224,0.021544346900318822
368.6170712056685,512.0,362.03867196751224,0.046415888336127725
373.4935711222008,512.0,362.03867196751224,0.1
382.4479857811426,512.0,362.03867196751224,0.21544346900318823
398.11865716595526,512.0,362.03867196751224,0.46415888336127725
422.83174567835147,512.0,362.03867196751224,1.0
