L,L_max,L_0,lambda
724.0774163852127,1024.0,724.0773439350239,1e-07
724.078208171294,1024.0,724.0773439350239,2.1544346900318822e-07
724.07979256283,1024.0,724.0773439350239,4.641588833612782e-07
724.0849208180734,1024.0,724.0773439350239,1e-06
724.0941422791511,1024.0,724.0773439350239,2.1544346900318822e-06
724.1140583929081,1024.0,724.0773439350239,4.641588833612773e-06
724.153872750136,1024.0,724.0773439350239,1e-05
724.2275853655647,1024.0,724.0773439350239,2.1544346900318823e-05
724.3515208095782,1024.0,724.0773439350239,4.641588833612772e-05
724.5488778334955,1024.0,724.0773439350239,0.0001
724.8411746684707,1024.0,724.0773439350239,0.00021544346900318823
725.2588349567584,1024.0,724.0773439350239,0.00046415888336127773
725.850836661619,1024.0,724.0773439350239,0.001
726.7215318774277,1024.0,724.0773439350239,0.002154434690031882
728.0879254797754,1024.0,724.0773439350239,0.004641588833612773
730.307035147277,1024.0,724.0773439350239,0.01
733.9514014782351,1024.0,724.0773439350239,0.021544346900318822
740.1054179726868,1024.0,724.0773439350239,0.046415888336127725
750.8461425566251,1024.0,724.0773439350239,0.1
769.7232431083929,1024.0,724.0773439350239,0.21544346900318823
801.7140653008646,1024.0,724.0773439350239,0.46415888336127725
850.9614430250003,1024.0,724.0773439350239,1.0
