L,L_max,L_0,lambda
1448.1547712857189,2048.0,1448.1546878700515,1e-07
1448.1550899874992,2048.0,1448.1546878700515,2.1544346900318822e-07
1448.1561668635654,2048.0,1448.1546878700515,4.641588833612782e-07
1448.1591110868353,2048.0,1448.1546878700515,1e-06
1448.165986351375,2048.0,1448.1546878700515,2.1544346900318822e-06
1448.1794876757117,2048.0,1448.1546878700515,4.641588833612773e-06
1448.2078335417586,2048.0,1448.1546878700515,1e-05
1448.2634827778538,2048.0,1448.1546878700515,2.1544346900318823e-05
1448.3688910593955,2048.0,1448.1546878700515,4.641588833612772e-05
1448.5569650839484,2048.0,1448.1546878700515,0.0001
1448.8763826240393,2048.0,1448.1546878700515,0.00021544346900318823
1449.402879450235,2048.0,1448.1546878700515,0.00046415888336127773
1450.2627913534434,2048.0,1448.1546878700515,0.001
1451.6751238914417,2048.0,1448.1546878700515,0.002154434690031882
1454.058697832412,2048.0,1448.1546878700515,0.004641588833612773
1458.1815917775443,2048.0,1448.1546878700515,0.01
1465.376645721608,2048.0,1448.1546878700515,0.021544346900318822
1477.9510917784562,2048.0,1448.1546878700515,0.046415888336127725
1499.941654903988,2048.0,1448.1546878700515,0.1
1538.1754694119002,2048.0,1448.1546878700515,0.21544346900318823
1602.612522697208,2048.0,1448.1546878700515,0.46415888336127725
1701.954139023125,2048.0,1448.1546878700515,1.0
