L,L_max,L_0,lambda
1448.1547962929012,2048.0,1448.1546878700515,1e-07
1448.1553993665993,2048.0,1448.1546878700515,2.1544346900318822e-07
1448.1597870042488,2048.0,1448.1546878700515,4.641588833612782e-07
1448.1801739482519,2048.0,1448.1546878700515,1e-06
1448.2168489387398,2048.0,1448.1546878700515,2.1544346900318822e-06
1448.27607877538,2048.0,1448.1546878700515,4.641588833612773e-06
1448.3649205416132,2048.0,1448.1546878700515,1e-05
1448.4782072750781,2048.0,1448.1546878700515,2.1544346900318823e-05
1448.6400589450925,2048.0,1448.1546878700515,4.641588833612772e-05
1448.897466330784,2048.0,1448.1546878700515,0.0001
1449.3095217453665,2048.0,1448.1546878700515,0.00021544346900318823
1449.959004384771,2048.0,1448.1546878700515,0.00046415888336127773
1450.9786679930255,2048.0,1448.1546878700515,0.001
1452.582761426921,2048.0,1448.1546878700515,0.002154434690031882
1455.1422503425704,2048.0,1448.1546878700515,0.004641588833612773
1459.3566338194066,2048.0,1448.1546878700515,0.01
1466.516323721115,2048.0,1448.1546878700515,0.021544346900318822
1478.9458182369171,2048.0,1448.1546878700515,0.046415888336127725
1500.7585251055898,2048.0,1448.1546878700515,0.1
1538.8484205555014,2048.0,1448.1546878700515,0.21544346900318823
1603.1827387138926,2048.0,1448.1546878700515,0.46415888336127725
1702.4589425406205,2048.0,1448.1546878700515,1.0
