L,L_max,L_0,lambda
2896.3097400916513,4096.0,2896.3093757401125,1e-07
2896.313294161133,4096.0,2896.3093757401125,2.1544346900318822e-07
2896.327606604098,4096.0,2896.3093757401125,4.641588833612782e-07
2896.38088146671,4096.0,2896.3093757401125,1e-06
2896.493558652397,4096.0,2896.3093757401125,2.1544346900318822e-06
2896.6409661123,4096.0,2896.3093757401125,4.641588833612773e-06
2896.8762311325286,4096.0,2896.3093757401125,1e-05
2897.273408585029,4096.0,2896.3093757401125,2.1544346900318823e-05
2897.925740664171,4096.0,2896.3093757401125,4.641588833612772e-05
2898.9154199958125,4096.0,2896.3093757401125,0.0001
2900.2961913957524,4096.0,2896.3093757401125,0.00021544346900318823
2902.144654296663,4096.0,2896.3093757401125,0.00046415888336127773
2904.6288210222474,4096.0,2896.3093757401125,0.001
2908.0965623763086,4096.0,2896.3093757401125,0.002154434690031882
2913.311495138195,4096.0,2896.3093757401125,0.004641588833612773
2921.773427946087,4096.0,2896.3093757401125,0.01
2936.1490433753306,4096.0,2896.3093757401125,0.021544346900318822
2961.0994184621986,4096.0,2896.3093757401125,0.046415888336127725
3004.7117761477916,4096.0,2896.3093757401125,0.1
3080.557846024267,4096.0,2896.3093757401125,0.21544346900318823
3208.6277735304075,4096.0,2896.3093757401125,0.46415888336127725
3406.4276491140204,4096.0,2896.3093757401125,1.0
