L,L_max,L_0,lambda
362.0387198889508,512.0,362.03867196751224,1e-07
362.0392927967299,512.0,362.03867196751224,2.1544346900318822e-07
362.0407663019608,512.0,362.03867196751224,4.641588833612782e-07
362.0438137288724,512.0,362.03867196751224,1e-06
362.05052652313896,512.0,362.03867196751224,2.1544346900318822e-06
362.0640008966131,512.0,362.03867196751224,4.641588833612773e-06
362.09228017397817,512.0,362.03867196751224,1e-05
362.1475837631678,512.0,362.03867196751224,2.1544346900318823e-05
362.2459034061724,512.0,362.03867196751224,4.641588833612772e-05
362.39691107283346,512.0,362.03867196751224,0.0001
362.5896664241998,512.0,362.03867196751224,0.00021544346900318823
362.81825933789656,512.0,362.03867196751224,0.00046415888336127773
363.1208642051803,512.0,362.03867196751224,0.001
363.573918928405,512.0,362.03867196751224,0.002154434690031882
364.2844303808042,512.0,362.03867196751224,0.004641588833612773
365.42497446664163,512.0,362.03867196751224,0.01
367.2684701645712,512.0,362.03867196751224,0.021544346900318822
370.2648047885814,512.0,362.03867196751224,0.046415888336127725
375.3188397978007,512.0,362.03867196751224,0.1
384.1894730672873,512.0,362.03867196751224,0.21544346900318823
399.5867907039244,512.0,362.03867196751224,0.46415888336127725
424.0310359379746,512.0,362.03867196751224,1.0
