L,L_max,L_0,lambda
1448.154823959243,2048.0,1448.1546878700515,1e-07
1448.1556093005088,2048.0,1448.1546878700515,2.1544346900318822e-07
1448.1583316375998,2048.0,1448.1546878700515,4.641588833612782e-07
1448.1675568518535,2048.0,1448.1546878700515,1e-06
1448.1866475269253,2048.0,1448.1546878700515,2.1544346900318822e-06
1448.2204007257742,2048.0,1448.1546878700515,4.641588833612773e-06
1448.2805974339049,2048.0,1448.1546878700515,1e-05
1448.3827673863454,2048.0,1448.1546878700515,2.1544346900318823e-05
1448.5588827182983,2048.0,1448.1546878700515,4.641588833612772e-05
1448.8597261437712,2048.0,1448.1546878700515,0.0001
1449.346402191176,2048.0,1448.1546878700515,0.00021544346900318823
1450.085153394357,2048.0,1448.1546878700515,0.00046415888336127773
1451.1999850450013,2048.0,1448.1546878700515,0.001
1452.9591976667082,2048.0,1448.1546878700515,0.002154434690031882
1455.8204931963617,2048.0,1448.1546878700515,0.004641588833612773
1460.5115970091078,2048.0,1448.1546878700515,0.01
1468.2673042377494,2048.0,1448.1546878700515,0.021544346900318822
1481.2983245084488,2048.0,1448.1546878700515,0.046415888336127725
1503.5289542238615,2048.0,1448.1546878700515,0.1
1541.589893843015,2048.0,1448.1546878700515,0.21544346900318823
1605.3661042973554,2048.0,1448.1546878700515,0.46415888336127725
1703.8337667933174,2048.0,1448.1546878700515,1.0
