L,L_max,L_0,lambda
90.50969304264116,128.0,90.5096679918781,1e-07
90.5097425925922,128.0,90.5096679918781,2.1544346900318822e-07
90.5098455855181,128.0,90.5096679918781,4.641588833612782e-07
90.51006231581067,128.0,90.5096679918781,1e-06
90.51053306923038,128.0,90.5096679918781,2.1544346900318822e-06
90.51155084956578,128.0,90.5096679918781,4.641588833612773e-06
90.51373111973675,128.0,90.5096679918781,1e-05
90.51841927620531,128.0,90.5096679918781,2.1544346900318823e-05
90.5284357617831,128.0,90.5096679918781,4.641588833612772e-05
90.54964314293734,128.0,90.5096679918781,0.0001
90.59376947203359,128.0,90.5096679918781,0.00021544346900318823
90.68235781939853,128.0,90.5096679918781,0.00046415888336127773
90.85060935609779,128.0,90.5096679918781,0.001
91.14827298873641,128.0,90.5096679918781,0.002154434690031882
91.64682422430835,128.0,90.5096679918781,0.004641588833612773
92.44778910827117,128.0,90.5096679918781,0.01
93.62927003512286,128.0,90.5096679918781,0.021544346900318822
95.17982394799293,128.0,90.5096679918781,0.046415888336127725
97.13824744417855,128.0,90.5096679918781,0.1
99.79666921854695,128.0,90.5096679918781,0.21544346900318823
103.67827195231541,128.0,90.5096679918781,0.46415888336127725
109.27641969754575,128.0,90.5096679918781,1.0
