L,L_max,L_0,lambda
181.01955763482766,256.0,181.01933598375624,1e-07
181.01995035174002,256.0,181.01933598375624,2.1544346900318822e-07
181.02077987047863,256.0,181.01933598375624,4.641588833612782e-07
181.02263746747593,256.0,181.01933598375624,1e-06
181.02649990675974,256.0,181.01933598375624,2.1544346900318822e-06
181.0348033948817,256.0,181.01933598375624,4.641588833612773e-06
181.05264576477953,256.0,181.01933598375624,1e-05
181.0905802818432,256.0,181.01933598375624,2.1544346900318823e-05
181.17003579516972,256.0,181.01933598375624,4.641588833612772e-05
181.3315098039505,256.0,181.01933598375624,0.0001
181.64461770907897,256.0,181.01933598375624,0.00021544346900318823
182.2150965056544,256.0,181.01933598375624,0.00046415888336127773
183.20296783473856,256.0,181.01933598375624,0.001
184.8530066166988,256.0,181.01933598375624,0.002154434690031882
187.37701056099576,256.0,181.01933598375624,0.004641588833612773
190.59566223254467,256.0,181.01933598375624,0.01
193.9714679840019,256.0,181.01933598375624,0.021544346900318822
197.3733895407624,256.0,181.01933598375624,0.046415888336127725
201.3244171938038,256.0,181.01933598375624,0.1
206.51846106953826,256.0,181.01933598375624,0.21544346900318823
213.6953710630675,256.0,181.01933598375624,0.46415888336127725
223.610664094947,256.0,181.01933598375624,1.0
