L,L_max,L_0,lambda
1448.4215942658627,2048.0,1448.1546878700515,1e-07
1448.816272610109,2048.0,1448.1546878700515,2.1544346900318822e-07
1449.6452795418422,2048.0,1448.1546878700515,4.641588833612782e-07
1451.196231295815,2048.0,1448.1546878700515,1e-06
1454.277540534103,2048.0,1448.1546878700515,2.1544346900318822e-06
1459.4558251983851,2048.0,1448.1546878700515,4.641588833612773e-06
1467.3123332803261,2048.0,1448.1546878700515,1e-05
1477.879574597788,2048.0,1448.1546878700515,2.1544346900318823e-05
1491.286226635565,2048.0,1448.1546878700515,4.641588833612772e-05
1507.7118663934473,2048.0,1448.1546878700515,0.0001
1526.3407274901397,2048.0,1448.1546878700515,0.00021544346900318823
1545.681208106759,2048.0,1448.1546878700515,0.00046415888336127773
1564.1843424133187,2048.0,1448.1546878700515,0.001
1581.0658918350664,2048.0,1448.1546878700515,0.002154434690031882
1597.3801280247599,2048.0,1448.1546878700515,0.004641588833612773
1615.14919785959,2048.0,1448.1546878700515,0.01
1635.6271927486248,2048.0,1448.1546878700515,0.021544346900318822
1659.533380044887,2048.0,1448.1546878700515,0.046415888336127725
1688.3044219002497,2048.0,1448.1546878700515,0.1
1724.9817625705778,2048.0,1448.1546878700515,0.21544346900318823
1774.4038982095608,2048.0,1448.1546878700515,0.46415888336127725
1840.655665680968,2048.0,1448.1546878700515,1.0
