L,L_max,L_0,lambda
90.50978507435967,128.0,90.50966799187812,9.999999999999997e-08
90.50992490258743,128.0,90.50966799187812,2.1544346900318832e-07
90.51025379764586,128.0,90.50966799187812,4.641588833612781e-07
90.51094523181486,128.0,90.50966799187812,1.0000000000000002e-06
90.51243683980371,128.0,90.50966799187812,2.154434690031882e-06
90.51563863313082,128.0,90.50966799187812,4.641588833612773e-06
90.52251902749128,128.0,90.50966799187812,1e-05
90.53726670467505,128.0,90.50966799187812,2.1544346900318823e-05
90.56868669985222,128.0,90.50966799187812,4.641588833612771e-05
90.63480759491144,128.0,90.50966799187812,0.00010000000000000003
90.77035102161432,128.0,90.50966799187812,0.00021544346900309998
91.03432595893355,128.0,90.50966799187812,0.0004641588833612001
91.50308842366027,128.0,90.50966799187812,0.0010000000000000005
92.2293268589659,128.0,90.50966799187812,0.0021544346900317997
93.20501605993252,128.0,90.50966799187812,0.0046415888336127
94.39586546310767,128.0,90.50966799187812,0.01
95.78620546292605,128.0,90.50966799187812,0.021544346900318808
97.43076986925274,128.0,90.50966799187812,0.046415888336127684
99.49283516460527,128.0,90.50966799187812,0.10000000000000002
102.2456646866546,128.0,90.50966799187812,0.21544346900318823
106.08052216496915,128.0,90.50966799187812,0.4641588833612771
111.32660914032876,128.0,90.50966799187812,1.0
