L,L_max,L_0,lambda
724.0837460459163,1024.0,724.0773439350239,1e-07
724.099249600722,1024.0,724.0773439350239,2.1544346900318822e-07
724.1260462524274,1024.0,724.0773439350239,4.641588833612782e-07
724.18785187993,1024.0,724.0773439350239,1e-06
724.3174777709603,1024.0,724.0773439350239,2.1544346900318822e-06
724.586834838114,1024.0,724.0773439350239,4.641588833612773e-06
725.1220566257321,1024.0,724.0773439350239,1e-05
726.1065008536456,1024.0,724.0773439350239,2.1544346900318823e-05
727.7914340439695,1024.0,724.0773439350239,4.641588833612772e-05
730.3751942502957,1024.0,724.0773439350239,0.0001
733.9761834178126,1024.0,724.0773439350239,0.00021544346900318823
738.6000051353506,1024.0,724.0773439350239,0.00046415888336127773
744.1806657173361,1024.0,724.0773439350239,0.001
750.6062716964431,1024.0,724.0773439350239,0.002154434690031882
758.1100283405688,1024.0,724.0773439350239,0.004641588833612773
767.2844424050184,1024.0,724.0773439350239,0.01
778.5165773503775,1024.0,724.0773439350239,0.021544346900318822
791.9651793547816,1024.0,724.0773439350239,0.046415888336127725
808.2609949097771,1024.0,724.0773439350239,0.1
829.1450440583986,1024.0,724.0773439350239,0.21544346900318823
857.5249266316789,1024.0,724.0773439350239,0.46415888336127725
896.331235899386,1024.0,724.0773439350239,1.0
