L,L_max,L_0,lambda
724.0829362360363,1024.0,724.0773439350239,1e-07
724.094810475877,1024.0,724.0773439350239,2.1544346900318822e-07
724.12148982341,1024.0,724.0773439350239,4.641588833612782e-07
724.1778198666298,1024.0,724.0773439350239,1e-06
724.2928217594467,1024.0,724.0773439350239,2.1544346900318822e-06
724.5333150106569,1024.0,724.0773439350239,4.641588833612773e-06
725.0193215126366,1024.0,724.0773439350239,1e-05
725.9178476655718,1024.0,724.0773439350239,2.1544346900318823e-05
727.4509085053718,1024.0,724.0773439350239,4.641588833612772e-05
729.7418353196965,1024.0,724.0773439350239,0.0001
732.7546346964613,1024.0,724.0773439350239,0.00021544346900318823
736.5510348844255,1024.0,724.0773439350239,0.00046415888336127773
741.6575163310463,1024.0,724.0773439350239,0.001
748.6844825238309,1024.0,724.0773439350239,0.002154434690031882
757.7064359311023,1024.0,724.0773439350239,0.004641588833612773
768.2755151340111,1024.0,724.0773439350239,0.01
780.220647065003,1024.0,724.0773439350239,0.021544346900318822
794.330397279153,1024.0,724.0773439350239,0.046415888336127725
811.9390201609483,1024.0,724.0773439350239,0.1
834.4760585516904,1024.0,724.0773439350239,0.21544346900318823
863.9762716449342,1024.0,724.0773439350239,0.46415888336127725
902.7958150200982,1024.0,724.0773439350239,1.0
