L,L_max,L_0,lambda
1448.1694232712553,2048.0,1448.1546878700515,1e-07
1448.1987774201252,2048.0,1448.1546878700515,2.1544346900318822e-07
1448.2700944971898,2048.0,1448.1546878700515,4.641588833612782e-07
1448.4311014351547,2048.0,1448.1546878700515,1e-06
1448.7474179721924,2048.0,1448.1546878700515,2.1544346900318822e-06
1449.369543918866,2048.0,1448.1546878700515,4.641588833612773e-06
1450.5328226960291,2048.0,1448.1546878700515,1e-05
1452.6662649387636,2048.0,1448.1546878700515,2.1544346900318823e-05
1456.3041951360224,2048.0,1448.1546878700515,4.641588833612772e-05
1461.9340127745918,2048.0,1448.1546878700515,0.0001
1469.6238424240519,2048.0,1448.1546878700515,0.00021544346900318823
1478.9327829156182,2048.0,1448.1546878700515,0.00046415888336127773
1489.6537716791968,2048.0,1448.1546878700515,0.001
1502.5435685060452,2048.0,1448.1546878700515,0.002154434690031882
1518.2247887880835,2048.0,1448.1546878700515,0.004641588833612773
1536.1566527779416,2048.0,1448.1546878700515,0.01
1556.079776606226,2048.0,1448.1546878700515,0.021544346900318822
1579.6261972732045,2048.0,1448.1546878700515,0.046415888336127725
1609.995558906578,2048.0,1448.1546878700515,0.1
1651.3666146149253,2048.0,1448.1546878700515,0.21544346900318823
1709.3691202178052,2048.0,1448.1546878700515,0.46415888336127725
1789.1173590549035,2048.0,1448.1546878700515,1.0
