L,L_max,L_0,lambda
724.081513347254,1024.0,724.0773439350239,1e-07
724.0981836479539,1024.0,724.0773439350239,2.1544346900318822e-07
724.1206899170754,1024.0,724.0773439350239,4.641588833612782e-07
724.177612372295,1024.0,724.0773439350239,1e-06
724.3073110781102,1024.0,724.0773439350239,2.1544346900318822e-06
724.5411642705221,1024.0,724.0773439350239,4.641588833612773e-06
724.983493212395,1024.0,724.0773439350239,1e-05
725.7070719245648,1024.0,724.0773439350239,2.1544346900318823e-05
726.72994368335,1024.0,724.0773439350239,4.641588833612772e-05
728.0216337460326,1024.0,724.0773439350239,0.0001
729.6627796840905,1024.0,724.0773439350239,0.00021544346900318823
731.9704246055448,1024.0,724.0773439350239,0.00046415888336127773
735.5132720132092,1024.0,724.0773439350239,0.001
740.9001454620825,1024.0,724.0773439350239,0.002154434690031882
748.5300793061708,1024.0,724.0773439350239,0.004641588833612773
758.6197275995014,1024.0,724.0773439350239,0.01
771.2066570539179,1024.0,724.0773439350239,0.021544346900318822
786.2317803702643,1024.0,724.0773439350239,0.046415888336127725
804.3418849434605,1024.0,724.0773439350239,0.1
827.3504726243316,1024.0,724.0773439350239,0.21544346900318823
858.1474525991396,1024.0,724.0773439350239,0.46415888336127725
899.1960832330917,1024.0,724.0773439350239,1.0
