L,L_max,L_0,lambda
90.50974209284556,128.0,90.5096679918781,1e-07
90.5098506254906,128.0,90.5096679918781,2.1544346900318822e-07
90.51009811233374,128.0,90.5096679918781,4.641588833612782e-07
90.51061630366848,128.0,90.5096679918781,1e-06
90.51168552652936,128.0,90.5096679918781,2.1544346900318822e-06
90.51403034849389,128.0,90.5096679918781,4.641588833612773e-06
90.51904618106335,128.0,90.5096679918781,1e-05
90.52978204112969,128.0,90.5096679918781,2.1544346900318823e-05
90.55273236406039,128.0,90.5096679918781,4.641588833612772e-05
90.60135045071887,128.0,90.5096679918781,0.0001
90.70236785928583,128.0,90.5096679918781,0.00021544346900318823
90.90459703334265,128.0,90.5096679918781,0.00046415888336127773
91.28374199760837,128.0,90.5096679918781,0.001
91.9267466944167,128.0,90.5096679918781,0.002154434690031882
92.8877139328495,128.0,90.5096679918781,0.004641588833612773
94.13453074913232,128.0,90.5096679918781,0.01
95.56687913898787,128.0,90.5096679918781,0.021544346900318822
97.17971251864253,128.0,90.5096679918781,0.046415888336127725
99.15063561100865,128.0,90.5096679918781,0.1
101.76746506185904,128.0,90.5096679918781,0.21544346900318823
105.41735958504978,128.0,90.5096679918781,0.46415888336127725
110.52667690491887,128.0,90.5096679918781,1.0
