L,L_max,L_0,lambda
181.0195297109856,256.0,181.01933598375624,1e-07
181.0199215685757,256.0,181.01933598375624,2.1544346900318822e-07
181.02065124236358,256.0,181.01933598375624,4.641588833612782e-07
181.02225768437933,256.0,181.01933598375624,1e-06
181.02569231997995,256.0,181.01933598375624,2.1544346900318822e-06
181.03323818266605,256.0,181.01933598375624,4.641588833612773e-06
181.04907541813088,256.0,181.01933598375624,1e-05
181.08298976970144,256.0,181.01933598375624,2.1544346900318823e-05
181.15434609886717,256.0,181.01933598375624,4.641588833612772e-05
181.30066170460088,256.0,181.01933598375624,0.0001
181.58699221883555,256.0,181.01933598375624,0.00021544346900318823
182.10841793625963,256.0,181.01933598375624,0.00046415888336127773
182.96629590845794,256.0,181.01933598375624,0.001
184.2103270885745,256.0,181.01933598375624,0.002154434690031882
185.7848096698795,256.0,181.01933598375624,0.004641588833612773
187.60945863173993,256.0,181.01933598375624,0.01
189.7348788435148,256.0,181.01933598375624,0.021544346900318822
192.3819266029608,256.0,181.01933598375624,0.046415888336127725
195.906877464675,256.0,181.01933598375624,0.1
200.91445595763264,256.0,181.01933598375624,0.21544346900318823
208.38142428542807,256.0,181.01933598375624,0.46415888336127725
219.23140755506373,256.0,181.01933598375624,1.0
