L,L_max,L_0,lambda
181.0195657670298,256.0,181.01933598375624,1e-07
181.01998168927094,256.0,181.01933598375624,2.1544346900318822e-07
181.02098149069417,256.0,181.01933598375624,4.641588833612782e-07
181.023113961606,256.0,181.01933598375624,1e-06
181.02726994479224,256.0,181.01933598375624,2.1544346900318822e-06
181.03615991003647,256.0,181.01933598375624,4.641588833612773e-06
181.05524538955717,256.0,181.01933598375624,1e-05
181.0953257901416,256.0,181.01933598375624,2.1544346900318823e-05
181.17740683634412,256.0,181.01933598375624,4.641588833612772e-05
181.33863674873933,256.0,181.01933598375624,0.0001
181.62736849121796,256.0,181.01933598375624,0.00021544346900318823
182.0798023961201,256.0,181.01933598375624,0.00046415888336127773
182.70432621749956,256.0,181.01933598375624,0.001
183.54649229452946,256.0,181.01933598375624,0.002154434690031882
184.77396162743207,256.0,181.01933598375624,0.004641588833612773
186.65235608154148,256.0,181.01933598375624,0.01
189.4243179077863,256.0,181.01933598375624,0.021544346900318822
193.13302089761453,256.0,181.01933598375624,0.046415888336127725
197.67773271681273,256.0,181.01933598375624,0.1
203.29519375254645,256.0,181.01933598375624,0.21544346900318823
210.89588847382444,256.0,181.01933598375624,0.46415888336127725
221.47624631625774,256.0,181.01933598375624,1.0
