L,L_max,L_0,lambda
362.03889696744454,512.0,362.03867196751224,1e-07
362.0393247822748,512.0,362.03867196751224,2.1544346900318822e-07
362.0403604755124,512.0,362.03867196751224,4.641588833612782e-07
362.04242017501804,512.0,362.03867196751224,1e-06
362.04694630052825,512.0,362.03867196751224,2.1544346900318822e-06
362.05664892486527,512.0,362.03867196751224,4.641588833612773e-06
362.0773334097496,512.0,362.03867196751224,1e-05
362.1213633528771,512.0,362.03867196751224,2.1544346900318823e-05
362.2125965103676,512.0,362.03867196751224,4.641588833612772e-05
362.3969766662931,512.0,362.03867196751224,0.0001
362.7572032608738,512.0,362.03867196751224,0.00021544346900318823
363.4254391816545,512.0,362.03867196751224,0.00046415888336127773
364.5917574563489,512.0,362.03867196751224,0.001
366.4906375976355,512.0,362.03867196751224,0.002154434690031882
369.3633329868196,512.0,362.03867196751224,0.004641588833612773
373.42098156769185,512.0,362.03867196751224,0.01
378.83879381032455,512.0,362.03867196751224,0.021544346900318822
385.79719217994597,512.0,362.03867196751224,0.046415888336127725
394.7198254286834,512.0,362.03867196751224,0.1
406.56508003182955,512.0,362.03867196751224,0.21544346900318823
422.8475610315463,512.0,362.03867196751224,0.46415888336127725
444.86176114685475,512.0,362.03867196751224,1.0
