L,L_max,L_0,lambda
362.0388541588694,512.0,362.03867196751224,1e-07
362.0391505964596,512.0,362.03867196751224,2.1544346900318822e-07
362.0398647875694,512.0,362.03867196751224,4.641588833612782e-07
362.0413997415245,512.0,362.03867196751224,1e-06
362.0447959162824,512.0,362.03867196751224,2.1544346900318822e-06
362.05187266924395,512.0,362.03867196751224,4.641588833612773e-06
362.06725265303373,512.0,362.03867196751224,1e-05
362.0996414599731,512.0,362.03867196751224,2.1544346900318823e-05
362.16747699380187,512.0,362.03867196751224,4.641588833612772e-05
362.30613476400674,512.0,362.03867196751224,0.0001
362.58012936711395,512.0,362.03867196751224,0.00021544346900318823
363.09503451382625,512.0,362.03867196751224,0.00046415888336127773
364.00086511740267,512.0,362.03867196751224,0.001
365.47193159986364,512.0,362.03867196751224,0.002154434690031882
367.65291352523616,512.0,362.03867196751224,0.004641588833612773
370.6259942770284,512.0,362.03867196751224,0.01
374.5545847939477,512.0,362.03867196751224,0.021544346900318822
379.8967281125807,512.0,362.03867196751224,0.046415888336127725
387.40632580473107,512.0,362.03867196751224,0.1
398.243316909309,512.0,362.03867196751224,0.21544346900318823
414.13902533020655,512.0,362.03867196751224,0.46415888336127725
436.6391499282346,512.0,362.03867196751224,1.0
