L,L_max,L_0,lambda
362.0393496903992,512.0,362.03867196751224,1e-07
362.04132283818524,512.0,362.03867196751224,2.1544346900318822e-07
362.0453089550682,512.0,362.03867196751224,4.641588833612782e-07
362.05379389195207,512.0,362.03867196751224,1e-06
362.0721783726251,512.0,362.03867196751224,2.1544346900318822e-06
362.1096315069255,512.0,362.03867196751224,4.641588833612773e-06
362.18824765788634,512.0,362.03867196751224,1e-05
362.3448503807075,512.0,362.03867196751224,2.1544346900318823e-05
362.6345788157805,512.0,362.03867196751224,4.641588833612772e-05
363.11022881433024,512.0,362.03867196751224,0.0001
363.81571687201574,512.0,362.03867196751224,0.00021544346900318823
364.8565870551207,512.0,362.03867196751224,0.00046415888336127773
366.5121921044337,512.0,362.03867196751224,0.001
369.2055300022922,512.0,362.03867196751224,0.002154434690031882
373.34435470284456,512.0,362.03867196751224,0.004641588833612773
379.0234865708726,512.0,362.03867196751224,0.01
385.94334956851515,512.0,362.03867196751224,0.021544346900318822
394.0841290728858,512.0,362.03867196751224,0.046415888336127725
404.0316769319743,512.0,362.03867196751224,0.1
416.5159057608631,512.0,362.03867196751224,0.21544346900318823
432.3086373152587,512.0,362.03867196751224,0.46415888336127725
452.1443361291665,512.0,362.03867196751224,1.0
