L,L_max,L_0,lambda
1448.1702200821132,2048.0,1448.1546878700515,1e-07
1448.2216512414166,2048.0,1448.1546878700515,2.1544346900318822e-07
1448.3379945056458,2048.0,1448.1546878700515,4.641588833612782e-07
1448.5670786632024,2048.0,1448.1546878700515,1e-06
1449.0244846298237,2048.0,1448.1546878700515,2.1544346900318822e-06
1449.8641979235335,2048.0,1448.1546878700515,4.641588833612773e-06
1451.2370885177547,2048.0,1448.1546878700515,1e-05
1453.499974953437,2048.0,1448.1546878700515,2.1544346900318823e-05
1457.252893929819,2048.0,1448.1546878700515,4.641588833612772e-05
1463.3300126199704,2048.0,1448.1546878700515,0.0001
1472.3192478279489,2048.0,1448.1546878700515,0.00021544346900318823
1483.6961909209144,2048.0,1448.1546878700515,0.00046415888336127773
1496.0167697037496,2048.0,1448.1546878700515,0.001
1508.6672286380772,2048.0,1448.1546878700515,0.002154434690031882
1522.646247907675,2048.0,1448.1546878700515,0.004641588833612773
1539.236779726799,2048.0,1448.1546878700515,0.01
1558.9821551106656,2048.0,1448.1546878700515,0.021544346900318822
1582.5177116043149,2048.0,1448.1546878700515,0.046415888336127725
1611.950945568124,2048.0,1448.1546878700515,0.1
1651.7704774427534,2048.0,1448.1546878700515,0.21544346900318823
1708.5662806869027,2048.0,1448.1546878700515,0.46415888336127725
1787.8699352111717,2048.0,1448.1546878700515,1.0
