L,L_max,L_0,lambda
1448.1595681265528,2048.0,1448.1546878700515,1e-07
1448.187599167281,2048.0,1448.1546878700515,2.1544346900318822e-07
1448.266157429944,2048.0,1448.1546878700515,4.641588833612782e-07
1448.4213742716177,2048.0,1448.1546878700515,1e-06
1448.725442785374,2048.0,1448.1546878700515,2.1544346900318822e-06
1449.2138382070139,2048.0,1448.1546878700515,4.641588833612773e-06
1449.8917836920255,2048.0,1448.1546878700515,1e-05
1450.7974087873508,2048.0,1448.1546878700515,2.1544346900318823e-05
1452.1400877247806,2048.0,1448.1546878700515,4.641588833612772e-05
1454.4515025324677,2048.0,1448.1546878700515,0.0001
1458.5623191694647,2048.0,1448.1546878700515,0.00021544346900318823
1465.3471552031697,2048.0,1448.1546878700515,0.00046415888336127773
1475.0952063398074,2048.0,1448.1546878700515,0.001
1487.0271630727389,2048.0,1448.1546878700515,0.002154434690031882
1500.2787085459913,2048.0,1448.1546878700515,0.004641588833612773
1515.517776440649,2048.0,1448.1546878700515,0.01
1534.9706647257171,2048.0,1448.1546878700515,0.021544346900318822
1561.643981626251,2048.0,1448.1546878700515,0.046415888336127725
1598.1163713576766,2048.0,1448.1546878700515,0.1
1646.1011519984636,2048.0,1448.1546878700515,0.21544346900318823
1708.8894514900744,2048.0,1448.1546878700515,0.46415888336127725
1791.2697396631172,2048.0,1448.1546878700515,1.0
