L,L_max,L_0,lambda
1448.1576924304516,2048.0,1448.1546878700515,1e-07
1448.1645979852829,2048.0,1448.1546878700515,2.1544346900318822e-07
1448.1791149065816,2048.0,1448.1546878700515,4.641588833612782e-07
1448.22129923388,2048.0,1448.1546878700515,1e-06
1448.3033791313867,2048.0,1448.1546878700515,2.1544346900318822e-06
1448.4655273924022,2048.0,1448.1546878700515,4.641588833612773e-06
1448.770402766183,2048.0,1448.1546878700515,1e-05
1449.3357421803273,2048.0,1448.1546878700515,2.1544346900318823e-05
1450.4171208442954,2048.0,1448.1546878700515,4.641588833612772e-05
1452.408998124561,2048.0,1448.1546878700515,0.0001
1455.8237853905866,2048.0,1448.1546878700515,0.00021544346900318823
1461.1407988971596,2048.0,1448.1546878700515,0.00046415888336127773
1468.8413675411093,2048.0,1448.1546878700515,0.001
1479.6481498253365,2048.0,1448.1546878700515,0.002154434690031882
1494.3785717102514,2048.0,1448.1546878700515,0.004641588833612773
1513.3061840053638,2048.0,1448.1546878700515,0.01
1536.1081378249723,2048.0,1448.1546878700515,0.021544346900318822
1562.8742846999316,2048.0,1448.1546878700515,0.046415888336127725
1595.6041704343065,2048.0,1448.1546878700515,0.1
1638.9199740134225,2048.0,1448.1546878700515,0.21544346900318823
1699.398929272155,2048.0,1448.1546878700515,0.46415888336127725
1782.3234515847112,2048.0,1448.1546878700515,1.0
