L,L_max,L_0,lambda
181.01945124821458,256.0,181.01933598375624,1e-07
181.0197464187608,256.0,181.01933598375624,2.1544346900318822e-07
181.02032967771856,256.0,181.01933598375624,4.641588833612782e-07
181.02161929714185,256.0,181.01933598375624,1e-06
181.02441178852786,256.0,181.01933598375624,2.1544346900318822e-06
181.0303268932605,256.0,181.01933598375624,4.641588833612773e-06
181.04294589853046,256.0,181.01933598375624,1e-05
181.06938754676867,256.0,181.01933598375624,2.1544346900318823e-05
181.1238491237307,256.0,181.01933598375624,4.641588833612772e-05
181.23146899863238,256.0,181.01933598375624,0.0001
181.4280474429854,256.0,181.01933598375624,0.00021544346900318823
181.74887835963716,256.0,181.01933598375624,0.00046415888336127773
182.22422639233548,256.0,181.01933598375624,0.001
182.9194208071945,256.0,181.01933598375624,0.002154434690031882
183.95969588323754,256.0,181.01933598375624,0.004641588833612773
185.47505983466834,256.0,181.01933598375624,0.01
187.5944908839672,256.0,181.01933598375624,0.021544346900318822
190.5612842128424,256.0,181.01933598375624,0.046415888336127725
194.85456443949482,256.0,181.01933598375624,0.1
201.2108967549513,256.0,181.01933598375624,0.21544346900318823
210.42268610109565,256.0,181.01933598375624,0.46415888336127725
222.69526939068427,256.0,181.01933598375624,1.0
