L,L_max,L_0,lambda
181.01944556457747,256.0,181.01933598375624,9.999999999999997e-08
181.01967960851843,256.0,181.01933598375624,2.1544346900318832e-07
181.02015571444727,256.0,181.01933598375624,4.641588833612781e-07
181.02118890299988,256.0,181.01933598375624,1.0000000000000002e-06
181.023419961572,256.0,181.01933598375624,2.154434690031882e-06
181.028194108141,256.0,181.01933598375624,4.641588833612773e-06
181.03836326211984,256.0,181.01933598375624,1e-05
181.05986569934467,256.0,181.01933598375624,2.1544346900318823e-05
181.10465327317021,256.0,181.01933598375624,4.641588833612771e-05
181.19488464692105,256.0,181.01933598375624,0.00010000000000000003
181.3663864374509,256.0,181.01933598375624,0.00021544346900309998
181.6670236328856,256.0,181.01933598375624,0.0004641588833612001
182.15713750468535,256.0,181.01933598375624,0.0010000000000000005
182.92699920294976,256.0,181.01933598375624,0.0021544346900317997
184.09988010952455,256.0,181.01933598375624,0.0046415888336127
185.81157831361185,256.0,181.01933598375624,0.01
188.24942979336203,256.0,181.01933598375624,0.021544346900318808
191.73191705805823,256.0,181.01933598375624,0.046415888336127684
196.71148790410527,256.0,181.01933598375624,0.10000000000000002
203.72700096838508,256.0,181.01933598375624,0.21544346900318823
213.2892465783862,256.0,181.01933598375624,0.4641588833612771
225.33058751753035,256.0,181.01933598375624,1.0
