L,L_max,L_0,lambda
1448.1567815824214,2048.0,1448.1546878700515,1e-07
1448.1646547222422,2048.0,1448.1546878700515,2.1544346900318822e-07
1448.2046225994568,2048.0,1448.1546878700515,4.641588833612782e-07
1448.2712711032086,2048.0,1448.1546878700515,1e-06
1448.4012698689185,2048.0,1448.1546878700515,2.1544346900318822e-06
1448.6379306764654,2048.0,1448.1546878700515,4.641588833612773e-06
1449.0141562379508,2048.0,1448.1546878700515,1e-05
1449.6048587415196,2048.0,1448.1546878700515,2.1544346900318823e-05
1450.5469220947552,2048.0,1448.1546878700515,4.641588833612772e-05
1452.0670108477595,2048.0,1448.1546878700515,0.0001
1454.388506143881,2048.0,1448.1546878700515,0.00021544346900318823
1457.6551888757203,2048.0,1448.1546878700515,0.00046415888336127773
1462.1272449132684,2048.0,1448.1546878700515,0.001
1468.541852008353,2048.0,1448.1546878700515,0.002154434690031882
1477.9329577270992,2048.0,1448.1546878700515,0.004641588833612773
1491.4475046612615,2048.0,1448.1546878700515,0.01
1510.9998111837092,2048.0,1448.1546878700515,0.021544346900318822
1539.6942333112179,2048.0,1448.1546878700515,0.046415888336127725
1581.2627026866141,2048.0,1448.1546878700515,0.1
1639.2092573663708,2048.0,1448.1546878700515,0.21544346900318823
1716.0729029592956,2048.0,1448.1546878700515,0.46415888336127725
1810.3391121188874,2048.0,1448.1546878700515,1.0
