L,L_max,L_0,lambda
1448.1555886546373,2048.0,1448.1546878700515,1e-07
1448.1584495176812,2048.0,1448.1546878700515,2.1544346900318822e-07
1448.1658627184352,2048.0,1448.1546878700515,4.641588833612782e-07
1448.1806813613664,2048.0,1448.1546878700515,1e-06
1448.2124460681803,2048.0,1448.1546878700515,2.1544346900318822e-06
1448.280272284168,2048.0,1448.1546878700515,4.641588833612773e-06
1448.4216501173385,2048.0,1448.1546878700515,1e-05
1448.7024928279677,2048.0,1448.1546878700515,2.1544346900318823e-05
1449.244637530166,2048.0,1448.1546878700515,4.641588833612772e-05
1450.2119981312546,2048.0,1448.1546878700515,0.0001
1451.8165219153257,2048.0,1448.1546878700515,0.00021544346900318823
1454.3522061349947,2048.0,1448.1546878700515,0.00046415888336127773
1458.30450390016,2048.0,1448.1546878700515,0.001
1464.381356213847,2048.0,1448.1546878700515,0.002154434690031882
1473.5298067458275,2048.0,1448.1546878700515,0.004641588833612773
1487.1108738700314,2048.0,1448.1546878700515,0.01
1507.042462266997,2048.0,1448.1546878700515,0.021544346900318822
1535.8679940803136,2048.0,1448.1546878700515,0.046415888336127725
1577.001291806416,2048.0,1448.1546878700515,0.1
1634.7216808992694,2048.0,1448.1546878700515,0.21544346900318823
1712.4304146481436,2048.0,1448.1546878700515,0.46415888336127725
1808.1807674901327,2048.0,1448.1546878700515,1.0
