L,L_max,L_0,lambda
1448.1569025877525,2048.0,1448.1546878700515,1e-07
1448.1751241500597,2048.0,1448.1546878700515,2.1544346900318822e-07
1448.2024180239841,2048.0,1448.1546878700515,4.641588833612782e-07
1448.270840840595,2048.0,1448.1546878700515,1e-06
1448.413889328828,2048.0,1448.1546878700515,2.1544346900318822e-06
1448.6870703691056,2048.0,1448.1546878700515,4.641588833612773e-06
1449.1880781853724,2048.0,1448.1546878700515,1e-05
1449.9922828731374,2048.0,1448.1546878700515,2.1544346900318823e-05
1451.1027305033122,2048.0,1448.1546878700515,4.641588833612772e-05
1452.4997250833312,2048.0,1448.1546878700515,0.0001
1454.3910025485195,2048.0,1448.1546878700515,0.00021544346900318823
1457.2341540237192,2048.0,1448.1546878700515,0.00046415888336127773
1461.6555941544186,2048.0,1448.1546878700515,0.001
1468.3029115269333,2048.0,1448.1546878700515,0.002154434690031882
1477.6906461997805,2048.0,1448.1546878700515,0.004641588833612773
1490.491580311606,2048.0,1448.1546878700515,0.01
1508.2317998619242,2048.0,1448.1546878700515,0.021544346900318822
1533.5954409407825,2048.0,1448.1546878700515,0.046415888336127725
1570.3371225135502,2048.0,1448.1546878700515,0.1
1623.2862714771495,2048.0,1448.1546878700515,0.21544346900318823
1697.4879094431433,2048.0,1448.1546878700515,0.46415888336127725
1793.4644714736746,2048.0,1448.1546878700515,1.0
