L,L_max,L_0,lambda
362.0388666526635,512.0,362.03867196751224,1e-07
362.0397930697609,512.0,362.03867196751224,2.1544346900318822e-07
362.0416123622615,512.0,362.03867196751224,4.641588833612782e-07
362.0449947514147,512.0,362.03867196751224,1e-06
362.05345498062593,512.0,362.03867196751224,2.1544346900318822e-06
362.0706583554737,512.0,362.03867196751224,4.641588833612773e-06
362.10541528844544,512.0,362.03867196751224,1e-05
362.175305410795,512.0,362.03867196751224,2.1544346900318823e-05
362.3067642263777,512.0,362.03867196751224,4.641588833612772e-05
362.53379290457906,512.0,362.03867196751224,0.0001
362.88800928196963,512.0,362.03867196751224,0.00021544346900318823
363.4240728923495,512.0,362.03867196751224,0.00046415888336127773
364.2558713441657,512.0,362.03867196751224,0.001
365.5790217127092,512.0,362.03867196751224,0.002154434690031882
367.6737841314625,512.0,362.03867196751224,0.004641588833612773
370.9302909686611,512.0,362.03867196751224,0.01
375.9035316075299,512.0,362.03867196751224,0.021544346900318822
383.3081856182042,512.0,362.03867196751224,0.046415888336127725
393.9427103652238,512.0,362.03867196751224,0.1
408.5788700991228,512.0,362.03867196751224,0.21544346900318823
427.9731006752549,512.0,362.03867196751224,0.46415888336127725
452.01816329943966,512.0,362.03867196751224,1.0
