L,L_max,L_0,lambda
362.03888200282336,512.0,362.03867196751224,1e-07
362.03937875260874,512.0,362.03867196751224,2.1544346900318822e-07
362.04091981398665,512.0,362.03867196751224,4.641588833612782e-07
362.04364122388375,512.0,362.03867196751224,1e-06
362.04996214076186,512.0,362.03867196751224,2.1544346900318822e-06
362.06323394937954,512.0,362.03867196751224,4.641588833612773e-06
362.091187081154,512.0,362.03867196751224,1e-05
362.14766708881217,512.0,362.03867196751224,2.1544346900318823e-05
362.25768901925323,512.0,362.03867196751224,4.641588833612772e-05
362.45900993584155,512.0,362.03867196751224,0.0001
362.80523553240926,512.0,362.03867196751224,0.00021544346900318823
363.37759318047983,512.0,362.03867196751224,0.00046415888336127773
364.28284395112985,512.0,362.03867196751224,0.001
365.61434290287207,512.0,362.03867196751224,0.002154434690031882
367.4718465098887,512.0,362.03867196751224,0.004641588833612773
370.0990729653196,512.0,362.03867196751224,0.01
374.0387518390047,512.0,362.03867196751224,0.021544346900318822
380.1090404787641,512.0,362.03867196751224,0.046415888336127725
389.3381528367199,512.0,362.03867196751224,0.1
403.08251729143376,512.0,362.03867196751224,0.21544346900318823
422.6473617900417,512.0,362.03867196751224,0.46415888336127725
447.7294325972724,512.0,362.03867196751224,1.0
