L,L_max,L_0,lambda
2896.31909169742,4096.0,2896.3093757401125,1e-07
2896.5171594787244,4096.0,2896.3093757401125,2.1544346900318822e-07
2897.0131233107118,4096.0,2896.3093757401125,4.641588833612782e-07
2897.8751098182665,4096.0,2896.3093757401125,1e-06
2899.04376767939,4096.0,2896.3093757401125,2.1544346900318822e-06
2900.2793771623765,4096.0,2896.3093757401125,4.641588833612773e-06
2901.6546264374083,4096.0,2896.3093757401125,1e-05
2903.2833829504175,4096.0,2896.3093757401125,2.1544346900318823e-05
2905.516362635053,4096.0,2896.3093757401125,4.641588833612772e-05
2908.7205145060543,4096.0,2896.3093757401125,0.0001
2913.4375735304866,4096.0,2896.3093757401125,0.00021544346900318823
2920.165727272198,4096.0,2896.3093757401125,0.00046415888336127773
2929.5184800616885,4096.0,2896.3093757401125,0.001
2942.9042403545873,4096.0,2896.3093757401125,0.002154434690031882
2962.625441705274,4096.0,2896.3093757401125,0.004641588833612773
2991.3482990641196,4096.0,2896.3093757401125,0.01
3032.152401653537,4096.0,2896.3093757401125,0.021544346900318822
3089.795479368419,4096.0,2896.3093757401125,0.046415888336127725
3171.6199412854676,4096.0,2896.3093757401125,0.1
3286.015585675745,4096.0,2896.3093757401125,0.21544346900318823
3438.6227698682605,4096.0,2896.3093757401125,0.46415888336127725
3625.7503335535257,4096.0,2896.3093757401125,1.0
