L,L_max,L_0,lambda
2896.314698624091,4096.0,2896.3093757401125,1e-07
2896.3431091304074,4096.0,2896.3093757401125,2.1544346900318822e-07
2896.3962341094098,4096.0,2896.3093757401125,4.641588833612782e-07
2896.5407737987603,4096.0,2896.3093757401125,1e-06
2896.817982464874,4096.0,2896.3093757401125,2.1544346900318822e-06
2897.3261534044227,4096.0,2896.3093757401125,4.641588833612773e-06
2898.2203370494253,4096.0,2896.3093757401125,1e-05
2899.7622316799416,4096.0,2896.3093757401125,2.1544346900318823e-05
2902.1963537252605,4096.0,2896.3093757401125,4.641588833612772e-05
2905.6677823558794,4096.0,2896.3093757401125,0.0001
2910.3082593503495,4096.0,2896.3093757401125,0.00021544346900318823
2916.513561750021,4096.0,2896.3093757401125,0.00046415888336127773
2925.1539944553742,4096.0,2896.3093757401125,0.001
2937.618832369986,4096.0,2896.3093757401125,0.002154434690031882
2955.896094109364,4096.0,2896.3093757401125,0.004641588833612773
2982.691924120255,4096.0,2896.3093757401125,0.01
3021.7874924081293,4096.0,2896.3093757401125,0.021544346900318822
3078.5821181271676,4096.0,2896.3093757401125,0.046415888336127725
3160.349091146058,4096.0,2896.3093757401125,0.1
3275.449199657881,4096.0,2896.3093757401125,0.21544346900318823
3430.9706606573327,4096.0,2896.3093757401125,0.46415888336127725
3623.438981279885,4096.0,2896.3093757401125,1.0
