L,L_max,L_0,lambda
181.0195572761464,256.0,181.01933598375624,1e-07
181.020067054758,256.0,181.01933598375624,2.1544346900318822e-07
181.02093627535712,256.0,181.01933598375624,4.641588833612782e-07
181.0229549697612,256.0,181.01933598375624,1e-06
181.02731057893192,256.0,181.01933598375624,2.1544346900318822e-06
181.03666323321778,256.0,181.01933598375624,4.641588833612773e-06
181.05634444303536,256.0,181.01933598375624,1e-05
181.09784278888245,256.0,181.01933598375624,2.1544346900318823e-05
181.18367503627135,256.0,181.01933598375624,4.641588833612772e-05
181.35429754521377,256.0,181.01933598375624,0.0001
181.66795223833952,256.0,181.01933598375624,0.00021544346900318823
182.1812079402373,256.0,181.01933598375624,0.00046415888336127773
182.91351410892247,256.0,181.01933598375624,0.001
183.85071526144876,256.0,181.01933598375624,0.002154434690031882
185.01899608061905,256.0,181.01933598375624,0.004641588833612773
186.64174125276912,256.0,181.01933598375624,0.01
189.20976050681855,256.0,181.01933598375624,0.021544346900318822
193.29913397623162,256.0,181.01933598375624,0.046415888336127725
199.3170411710886,256.0,181.01933598375624,0.1
207.34752473685722,256.0,181.01933598375624,0.21544346900318823
217.3154689522043,256.0,181.01933598375624,0.46415888336127725
228.8744465472985,256.0,181.01933598375624,1.0
