L,L_max,L_0,lambda
181.0194913696939,256.0,181.01933598375624,1e-07
181.01984169670754,256.0,181.01933598375624,2.1544346900318822e-07
181.02045668198394,256.0,181.01933598375624,4.641588833612782e-07
181.02187523436172,256.0,181.01933598375624,1e-06
181.02493073920965,256.0,181.01933598375624,2.1544346900318822e-06
181.03155714099728,256.0,181.01933598375624,4.641588833612773e-06
181.04555462074558,256.0,181.01933598375624,1e-05
181.07526336128166,256.0,181.01933598375624,2.1544346900318823e-05
181.13738769564463,256.0,181.01933598375624,4.641588833612772e-05
181.26373774481772,256.0,181.01933598375624,0.0001
181.5083049105502,256.0,181.01933598375624,0.00021544346900318823
181.94862945111657,256.0,181.01933598375624,0.00046415888336127773
182.6817323304797,256.0,181.01933598375624,0.001
183.82104333537177,256.0,181.01933598375624,0.002154434690031882
185.46626985956692,256.0,181.01933598375624,0.004641588833612773
187.65559534064238,256.0,181.01933598375624,0.01
190.42478027513624,256.0,181.01933598375624,0.021544346900318822
194.02495586950414,256.0,181.01933598375624,0.046415888336127725
198.96425253656093,256.0,181.01933598375624,0.1
205.84808439466133,256.0,181.01933598375624,0.21544346900318823
215.1405763307003,256.0,181.01933598375624,0.46415888336127725
226.70005663506333,256.0,181.01933598375624,1.0
