L,L_max,L_0,lambda
2896.3148271778346,4096.0,2896.3093757401125,1e-07
2896.3463252339816,4096.0,2896.3093757401125,2.1544346900318822e-07
2896.59423160396,4096.0,2896.3093757401125,4.641588833612782e-07
2897.0025772184317,4096.0,2896.3093757401125,1e-06
2897.566374204409,4096.0,2896.3093757401125,2.1544346900318822e-06
2898.2169170368334,4096.0,2896.3093757401125,4.641588833612773e-06
2899.0068209345395,4096.0,2896.3093757401125,1e-05
2900.206690983092,4096.0,2896.3093757401125,2.1544346900318823e-05
2902.2986791095345,4096.0,2896.3093757401125,4.641588833612772e-05
2905.7409608407916,4096.0,2896.3093757401125,0.0001
2910.9320549718063,4096.0,2896.3093757401125,0.00021544346900318823
2918.4560533163285,4096.0,2896.3093757401125,0.00046415888336127773
2929.432825724737,4096.0,2896.3093757401125,0.001
2945.3407607419012,4096.0,2896.3093757401125,0.002154434690031882
2967.764252087247,4096.0,2896.3093757401125,0.004641588833612773
2998.7432343136898,4096.0,2896.3093757401125,0.01
3041.131065015865,4096.0,2896.3093757401125,0.021544346900318822
3099.1736527954645,4096.0,2896.3093757401125,0.046415888336127725
3179.7716395525285,4096.0,2896.3093757401125,0.1
3291.7063510954777,4096.0,2896.3093757401125,0.21544346900318823
3441.5852635092815,4096.0,2896.3093757401125,0.46415888336127725
3626.458884100098,4096.0,2896.3093757401125,1.0
