L,L_max,L_0,lambda
2896.312041095058,4096.0,2896.3093757401125,1e-07
2896.321062997441,4096.0,2896.3093757401125,2.1544346900318822e-07
2896.384565730508,4096.0,2896.3093757401125,4.641588833612782e-07
2896.544238815183,4096.0,2896.3093757401125,1e-06
2896.7891375608633,4096.0,2896.3093757401125,2.1544346900318822e-06
2897.1634668695797,4096.0,2896.3093757401125,4.641588833612773e-06
2897.7023085775245,4096.0,2896.3093757401125,1e-05
2898.4780682981764,4096.0,2896.3093757401125,2.1544346900318823e-05
2899.6662552386388,4096.0,2896.3093757401125,4.641588833612772e-05
2901.610526006693,4096.0,2896.3093757401125,0.0001
2904.850580930184,4096.0,2896.3093757401125,0.00021544346900318823
2910.147303180828,4096.0,2896.3093757401125,0.00046415888336127773
2918.470541031501,4096.0,2896.3093757401125,0.001
2931.1050680328553,4096.0,2896.3093757401125,0.002154434690031882
2949.828581102105,4096.0,2896.3093757401125,0.004641588833612773
2977.236750779998,4096.0,2896.3093757401125,0.01
3016.9654163688297,4096.0,2896.3093757401125,0.021544346900318822
3073.9657046900825,4096.0,2896.3093757401125,0.046415888336127725
3155.210694199976,4096.0,2896.3093757401125,0.1
3268.586746367635,4096.0,2896.3093757401125,0.21544346900318823
3420.196959076901,4096.0,2896.3093757401125,0.46415888336127725
3608.8420048499115,4096.0,2896.3093757401125,1.0
