L,L_max,L_0,lambda
362.03932175937905,512.0,362.03867196751224,1e-07
362.0414228568259,512.0,362.03867196751224,2.1544346900318822e-07
362.04565396437806,512.0,362.03867196751224,4.641588833612782e-07
362.05484243866795,512.0,362.03867196751224,1e-06
362.07415486135903,512.0,362.03867196751224,2.1544346900318822e-06
362.11641061572607,512.0,362.03867196751224,4.641588833612773e-06
362.2012096638298,512.0,362.03867196751224,1e-05
362.3673909400849,512.0,362.03867196751224,2.1544346900318823e-05
362.6634185902445,512.0,362.03867196751224,4.641588833612772e-05
363.12565791861437,512.0,362.03867196751224,0.0001
363.7358406271619,512.0,362.03867196751224,0.00021544346900318823
364.4962078791904,512.0,362.03867196751224,0.00046415888336127773
365.5592771753465,512.0,362.03867196751224,0.001
367.21404752026365,512.0,362.03867196751224,0.002154434690031882
369.7960494574984,512.0,362.03867196751224,0.004641588833612773
373.5175194223818,512.0,362.03867196751224,0.01
378.3992379351512,512.0,362.03867196751224,0.021544346900318822
384.80746165987034,512.0,362.03867196751224,0.046415888336127725
393.8942073384517,512.0,362.03867196751224,0.1
407.11975935074446,512.0,362.03867196751224,0.21544346900318823
425.6170462087226,512.0,362.03867196751224,0.46415888336127725
449.3385810915337,512.0,362.03867196751224,1.0
