L,L_max,L_0,lambda
724.077759483647,1024.0,724.0773439350239,1e-07
724.0804732215486,1024.0,724.0773439350239,2.1544346900318822e-07
724.0897694066191,1024.0,724.0773439350239,4.641588833612782e-07
724.1063879011773,1024.0,724.0773439350239,1e-06
724.1431650272058,1024.0,724.0773439350239,2.1544346900318822e-06
724.2163034871563,1024.0,724.0773439350239,4.641588833612773e-06
724.3445969467169,1024.0,724.0773439350239,1e-05
724.5577346418916,1024.0,724.0773439350239,2.1544346900318823e-05
724.8646335706978,1024.0,724.0773439350239,4.641588833612772e-05
725.2860800560276,1024.0,724.0773439350239,0.0001
725.9177220490579,1024.0,724.0773439350239,0.00021544346900318823
726.9766793209883,1024.0,724.0773439350239,0.00046415888336127773
728.793588426907,1024.0,724.0773439350239,0.001
731.7678480796553,1024.0,724.0773439350239,0.002154434690031882
736.3518082136356,1024.0,724.0773439350239,0.004641588833612773
743.1423169666775,1024.0,724.0773439350239,0.01
753.0966984359193,1024.0,724.0773439350239,0.021544346900318822
767.684497607497,1024.0,724.0773439350239,0.046415888336127725
788.6082556420479,1024.0,724.0773439350239,0.1
817.4134752887285,1024.0,724.0773439350239,0.21544346900318823
855.4333426013925,1024.0,724.0773439350239,0.46415888336127725
902.4513103590145,1024.0,724.0773439350239,1.0
