L,L_max,L_0,lambda
90.50969812151843,128.0,90.5096679918781,1e-07
90.50974772779786,128.0,90.5096679918781,2.1544346900318822e-07
90.50986239767172,128.0,90.5096679918781,4.641588833612782e-07
90.51010710502902,128.0,90.5096679918781,1e-06
90.51062687427314,128.0,90.5096679918781,2.1544346900318822e-06
90.5117545519389,128.0,90.5096679918781,4.641588833612773e-06
90.51417857977887,128.0,90.5096679918781,1e-05
90.51937779386208,128.0,90.5096679918781,2.1544346900318823e-05
90.53047023077565,128.0,90.5096679918781,4.641588833612772e-05
90.55388352607315,128.0,90.5096679918781,0.0001
90.60220976357274,128.0,90.5096679918781,0.00021544346900318823
90.69786576963553,128.0,90.5096679918781,0.00046415888336127773
90.87461666047508,128.0,90.5096679918781,0.001
91.17539319532213,128.0,90.5096679918781,0.002154434690031882
91.66661835595158,128.0,90.5096679918781,0.004641588833612773
92.48619090200737,128.0,90.5096679918781,0.01
93.8361075268123,128.0,90.5096679918781,0.021544346900318822
95.8385778183519,128.0,90.5096679918781,0.046415888336127725
98.46562667822992,128.0,90.5096679918781,0.1
101.82856602574135,128.0,90.5096679918781,0.21544346900318823
106.35383402438703,128.0,90.5096679918781,0.46415888336127725
112.2636118116701,128.0,90.5096679918781,1.0
